1,2,100,0,10000,2000,0.917,0.14841574458426057,2.3360323905944824,50
1,2,100,1,10000,2000,0.917,0.07317474272122083,1.5524849891662598,1
1,2,100,2,10000,2000,0.9165,0.0590925951811051,0.9572992324829102,10
1,2,100,3,10000,2000,0.918,0.15085888788893348,0.8013713359832764,50
1,2,100,4,10000,2000,0.9125,0.07789900093083135,1.6653149127960205,1
2,2,100,0,10000,2000,0.6565,0.29844249956748126,0.6985669136047363,1
2,2,100,1,10000,2000,0.6845,0.19891438670801007,1.1628828048706055,10
2,2,100,2,10000,2000,0.6175,0.35212737295967483,1.3615527153015137,0.1
2,2,100,3,10000,2000,0.647,0.32724179869406195,0.4992547035217285,0.1
2,2,100,4,10000,2000,0.672,0.28250578057330233,1.0392029285430908,1
3,2,100,0,10000,2000,0.517,0.29067068786977285,1.69952392578125,50
3,2,100,1,10000,2000,0.779,0.21021029155193668,0.5983603000640869,1
3,2,100,2,10000,2000,0.7835,0.20374201152519264,0.9815411567687988,1
3,2,100,3,10000,2000,0.5205,0.44542334219957525,1.2644212245941162,10
3,2,100,4,10000,2000,0.799,0.18587930473622982,1.7916984558105469,0.1
4,2,100,0,10000,2000,0.8285,0.4871038016598184,2.1248350143432617,50
4,2,100,1,10000,2000,0.824,0.5545691149705944,1.2174077033996582,50
4,2,100,2,10000,2000,0.8245,0.5384262149122658,1.3737945556640625,0.1
4,2,100,3,10000,2000,0.8385,0.4779700162440397,0.9643385410308838,10
4,2,100,4,10000,2000,0.832,0.511475002141663,0.9492270946502686,10
4,5,100,0,10000,2000,0.8445,0.153277288642839,1.0825912952423096,10
4,5,100,1,10000,2000,0.89,0.07621534826509155,1.8814616203308105,10
4,5,100,2,10000,2000,0.8255,0.17097625519150492,1.720033884048462,0.1
4,5,100,3,10000,2000,0.88,0.10887063085994718,1.1361541748046875,1
4,5,100,4,10000,2000,0.9025,0.08444838570253234,0.48900628089904785,1
4,10,100,0,10000,2000,0.803,0.20105166523864235,1.0790574550628662,1
4,10,100,1,10000,2000,0.9015,0.09407599639783859,1.3899767398834229,0.1
4,10,100,2,10000,2000,0.78,0.2238006972316749,0.6989128589630127,1
4,10,100,3,10000,2000,0.86,0.12294532268365509,1.3343074321746826,0.1
4,10,100,4,10000,2000,0.7625,0.25137288818049447,1.350428819656372,10
4,50,100,0,10000,2000,0.48,0.3742966746907379,1.2160711288452148,10
4,50,100,1,10000,2000,0.778,0.2278891177693842,1.284087896347046,1
4,50,100,2,10000,2000,0.715,0.29389337400514354,1.3267524242401123,1
4,50,100,3,10000,2000,0.7275,0.2836247040012054,1.25984787940979,1
4,50,100,4,10000,2000,0.478,0.5101717086391343,1.3333117961883545,10
1,5,100,0,10000,2000,0.9735,0.028579139023612584,0.8525822162628174,1
1,5,100,1,10000,2000,0.9785,0.022486583678667484,0.6916992664337158,1
1,5,100,2,10000,2000,0.9855,0.040291999726894144,0.48229265213012695,10
1,5,100,3,10000,2000,0.989,0.035404443776672664,0.5970497131347656,10
1,5,100,4,10000,2000,0.9845,0.26289288097816776,0.5786159038543701,50
2,5,100,0,10000,2000,0.749,0.22065429524800853,0.501767635345459,0.1
2,5,100,1,10000,2000,0.7995,0.1079753207143219,0.5034117698669434,10
2,5,100,2,10000,2000,0.7595,0.17524954097197717,0.5824534893035889,10
2,5,100,3,10000,2000,0.7895,0.1840447559354387,0.5851333141326904,1
2,5,100,4,10000,2000,0.7885,0.13435577274507177,0.49732232093811035,10
3,5,100,0,10000,2000,0.9,0.34475169500044184,0.4998929500579834,50
3,5,100,1,10000,2000,0.8935,0.09288373398194776,0.6108648777008057,1
3,5,100,2,10000,2000,0.8305,0.16528497733966516,0.634324312210083,0.1
3,5,100,3,10000,2000,0.867,0.12073727753200865,0.6008627414703369,1
3,5,100,4,10000,2000,0.8175,0.1775885036554253,0.6280126571655273,1
1,10,100,0,10000,2000,0.9995,0.04040093892832697,0.6031677722930908,10
1,10,100,1,10000,2000,0.994,0.006184264637214224,0.7220451831817627,1
1,10,100,2,10000,2000,0.995,0.006471316278499909,0.7158393859863281,1
