1,1,10,0,10000,2000,0.8365,0.08291355402982958,8.012331008911133,0.1
1,1,10,1,10000,2000,0.8435,0.07822434254529162,7.60950493812561,0.1
1,1,10,2,10000,2000,0.8455,0.08183390376672343,7.870872259140015,0.1
1,1,10,3,10000,2000,0.842,0.08009871543814975,7.952612638473511,0.1
1,1,10,4,10000,2000,0.847,0.08280150976461244,7.602397441864014,0.1
1,1,10,0,10000,2000,0.8365,0.08291355402982958,7.682816028594971,1
1,1,10,1,10000,2000,0.8435,0.07822434254529162,7.61717414855957,1
1,1,10,2,10000,2000,0.8455,0.08183390376672343,7.888970851898193,1
1,1,10,3,10000,2000,0.842,0.08009871543814975,7.701619386672974,1
1,1,10,4,10000,2000,0.847,0.08280150976461244,7.437182426452637,1
1,1,10,0,10000,2000,0.8365,0.08291355402982958,7.615082740783691,10
1,1,10,1,10000,2000,0.8435,0.07822434254529162,7.531435489654541,10
1,1,10,2,10000,2000,0.8455,0.08183390376672343,8.829198360443115,10
1,1,10,3,10000,2000,0.842,0.08009871543814975,7.912548542022705,10
1,1,10,4,10000,2000,0.847,0.08280150976461244,7.527275323867798,10
1,1,10,0,10000,2000,0.8365,0.08291355402982958,7.6585471630096436,100
1,1,10,1,10000,2000,0.8435,0.07822434254529162,7.642898082733154,100
1,1,10,2,10000,2000,0.8455,0.08183390376672343,7.870397567749023,100
1,1,10,3,10000,2000,0.842,0.08009871543814975,7.689359903335571,100
1,1,10,4,10000,2000,0.847,0.08280150976461244,7.526053428649902,100
1,1,50,0,10000,2000,0.8365,0.08291230391891834,7.808955192565918,0.1
1,1,50,1,10000,2000,0.8435,0.07821695804283323,8.627663850784302,0.1
1,1,50,2,10000,2000,0.8455,0.08184519027475784,7.9081902503967285,0.1
1,1,50,3,10000,2000,0.842,0.08011206952294171,7.7185797691345215,0.1
1,1,50,4,10000,2000,0.847,0.08282939545182094,7.586045980453491,0.1
1,1,50,0,10000,2000,0.8365,0.08291230391891834,7.766613483428955,1
1,1,50,1,10000,2000,0.8435,0.07821695804283323,7.619023323059082,1
1,1,50,2,10000,2000,0.8455,0.08184519027475784,7.991100549697876,1
1,1,50,3,10000,2000,0.842,0.08011206952294171,7.721970081329346,1
1,1,50,4,10000,2000,0.847,0.08282939545182094,7.631766319274902,1
1,1,50,0,10000,2000,0.8365,0.08291230391891834,8.065979957580566,10
1,1,50,1,10000,2000,0.8435,0.07821695804283323,7.678882360458374,10
1,1,50,2,10000,2000,0.8455,0.08184519027475784,7.9827561378479,10
1,1,50,3,10000,2000,0.842,0.08011206952294171,7.7478485107421875,10
1,1,50,4,10000,2000,0.847,0.08282939545182094,7.583357334136963,10
1,1,50,0,10000,2000,0.8365,0.08291230391891834,7.805022954940796,100
1,1,50,1,10000,2000,0.8435,0.07821695804283323,7.672841787338257,100
1,1,50,2,10000,2000,0.8455,0.08184519027475784,7.981025695800781,100
1,1,50,3,10000,2000,0.842,0.08011206952294171,8.035909175872803,100
1,1,50,4,10000,2000,0.847,0.08282939545182094,7.657490491867065,100
1,1,100,0,10000,2000,0.8365,0.08288878972197959,7.791531324386597,0.1
1,1,100,1,10000,2000,0.8435,0.07821171441153559,7.490057945251465,0.1
1,1,100,2,10000,2000,0.8455,0.08183292664053057,8.413255214691162,0.1
1,1,100,3,10000,2000,0.842,0.08010679920891745,7.615258693695068,0.1
1,1,100,4,10000,2000,0.8465,0.08282338092096828,7.333820819854736,0.1
1,1,100,0,10000,2000,0.8365,0.08288878972197959,7.478496074676514,1
1,1,100,1,10000,2000,0.8435,0.07821171441153559,7.3157899379730225,1
1,1,100,2,10000,2000,0.8455,0.08183292664053057,7.8716912269592285,1
1,1,100,3,10000,2000,0.842,0.08010679920891745,7.403320789337158,1
1,1,100,4,10000,2000,0.8465,0.08282338092096828,7.283306360244751,1
1,1,100,0,10000,2000,0.8365,0.08288878972197959,7.44908881187439,10
1,1,100,1,10000,2000,0.8435,0.07821171441153559,7.302083253860474,10
1,1,100,2,10000,2000,0.8455,0.08183292664053057,8.01813292503357,10
1,1,100,3,10000,2000,0.842,0.08010679920891745,7.9176201820373535,10
